"praf","pmek","plcg","pip2","pip3","p44.42","pakts473","pka","pkc","p38","pjnk"
10.1,1.04,9.56,219,53.8,14.1,19.6,433,1.47,1,1.75
43.3,1.09,17,17.6,1,4.07,46.6,135,1,1,2.44
57.8,1.51,11.1,229,37.2,8.9,16,313,1,1,1
38.9,1.01,31.1,27.1,26.7,4.7,31.3,331,1,1,1.12
44.1,1,8.28,10.7,12.1,12.3,21.7,355,1,1.76,1.25
24.6,6.73,27.4,20.5,1.01,35.5,37.5,319,2.25,184,3.55
37.9,2.81,13.6,179,16.1,7.5,54.2,604,1,1,2.71
118,2.46,36.5,66.1,8.66,7.5,50.9,704,1,1208,1.76
29.4,2.69,8.98,109,43.3,8.2,16.4,233,1.05,6098,25.9
34.3,1.01,36.2,45.3,34,6.32,9.31,244,1,1,2.69
24.1,2.35,36.5,46.6,37.5,29.2,37.2,851,8.2,276,1.25
66.1,1.01,9.47,19.6,33.7,15.7,16.5,235,1.58,6.38,1.49
4.14,1.32,18.4,18.6,15,7.5,9.39,334,1.75,1,1.55
33.7,1.15,32.5,496,103,17.6,25.3,334,1.21,8.98,4.83
12.6,6.04,17.3,35.9,29.4,82,105,1685,1,2.59,2.39
43.3,1.38,31.6,71,18.1,24.6,35.2,445,1.45,58.3,1.63
25.9,1.58,6.67,147,17.2,10.2,13,276,1,1.53,1
15.7,2.31,19.8,37.5,30.8,11.1,16.5,343,1,1.01,1.3
10.4,1.01,19.6,55.7,11.5,1.93,7.3,655,1,1,1
34.3,1,12.6,138,13.1,34.9,48.7,2148,1,77,1
53.8,1.01,5.42,15.8,62.6,8.66,11.1,300,1,1.07,1.6
104,1,18.4,56.2,10.4,10.1,13.9,262,1,1,2.37
39.2,1,28.4,22.3,3.43,10,14.5,255,2.37,34.6,1.1
68.5,7.43,26.7,27.1,8.51,28.4,30.8,311,7.5,241,1.45
29.4,1.04,10.6,35.2,22.5,12,20.5,352,1,1,1
46.6,1.01,20,17.5,19.1,8.35,19.8,311,1,1.75,1
42.2,7.64,35.5,372,77,30,28.9,349,5.52,2.71,1.27
40.3,1.22,16,164,30.8,23.3,32.5,483,1.73,1,2.02
35.5,2.27,22.7,16.8,4.1,53.3,69.2,717,1.61,19.8,1
24.6,1.78,72.3,449,141,15,13.9,289,1,2.04,1.93
39.2,1.68,22.1,191,30.8,4.96,17.5,396,1,1.86,1.31
49.1,1.86,1.49,18.9,7.77,15.7,16.5,308,4.66,1.01,2
31.1,2.5,20.5,160,21.3,15.4,24.6,244,2.81,302,8.58
35.5,1,35.5,115,54.7,13.5,22.5,368,1,1.21,2.25
30.8,1.01,22.9,76.4,28.4,4.74,10.1,704,2.39,31.3,1
29.4,1.83,27.1,19.5,38.9,20.7,18.3,219,1,30.2,1.83
39.2,1.01,16.7,8.9,2.35,61,67.3,1075,1,13.8,1
40.3,1.25,16.5,37.5,17.3,10.1,17.5,175,1,1.38,3.22
22.7,2.17,9.73,284,14.1,12.2,20.7,359,1.33,17.9,1.2
21.9,2.53,23.9,20.5,1,22.3,21.1,279,1.02,2.92,1.32
47,1.64,23.5,9.31,5.33,64.9,68.5,947,1,2.97,1.37
67.9,1,17.8,130,25,7.37,15.3,311,1.31,10,1
32.8,1.7,17.9,130,37.5,23.1,21.9,308,1,1,3.43
27.1,3.25,14.6,13,10.7,29.2,32.8,396,10.3,1.72,1.05
38.5,1.24,24.4,50.9,42.9,27.4,24.6,213,11.1,1197,14.3
38.5,1.01,17.5,167,28.9,60.4,62.1,965,1.81,1,1.7
75,1,17.9,204,46.6,6.21,10.7,297,1,9.91,1
49.6,1.61,28.1,21.7,11.8,67.3,72.3,1046,1,269,3.13
44.1,1.01,28.1,22.5,10.6,21.1,37.2,445,1,8.98,1.88
31.3,3.43,19.8,25.9,16.5,21.7,21.7,281,1,16.3,1.19
60.4,1.01,16.7,157,22.3,37.2,44.1,784,1,3.02,1.42
51.4,2.27,16.1,66.1,10.8,37.2,52.8,1134,1.57,82,3.68
39.6,1.24,19.1,25,17.6,20,34,375,1,14.1,1.49
24.8,2.86,10,20.4,17.5,13.8,12,352,1,1.41,1.01
95.6,1,10.5,22.5,23.5,4.7,11.4,445,1.86,31.3,2.37
37.9,1,9.56,229,29.2,131,123,843,1,286,2.53
5.94,1,37.5,10.9,53.3,129,151,2227,4.29,36.5,2.81
54.7,1.01,18.6,250,38.2,22.1,20.5,325,1,1322,47.4
31.3,3.43,19.8,25.9,16.5,21.7,21.7,281,1,16.3,1.19
17.8,1.98,41,51.9,42.2,12.3,16,246,2.13,17,1
43.7,2.39,38.2,382,131,15.4,20.7,292,1,11.8,3.65
35.9,2.02,13.8,112,7.43,77,93.1,1582,1,1.01,1.23
43.7,1,12.6,17,25,35.9,50.5,791,1,186,1.37
101,1.01,22.9,20,11.7,107,125,2458,1,1,1
29.4,10.1,31.1,32.2,8.35,82.8,95.6,1582,8.28,3.43,1
47,1.3,47.4,115,22.1,8.28,12.1,300,1.64,1.84,1.42
30.5,1,31.3,99.1,14.5,2.69,6.92,313,1.51,2.04,1.41
44.9,1,9.14,147,28.6,28.1,32.2,316,7.17,392,10.3
138,1.01,52.3,178,58.3,23.5,23.9,385,1,3.49,2.69
43.7,4.07,34.6,31.6,11.4,4.96,6.15,257,1,6.61,2.02
9.56,1.06,27.1,77.7,22.1,12.9,17.3,368,1,1,1.06
33.7,1.46,17.9,23.9,17.9,7.43,13.1,346,1.58,1.26,1.7
16.8,1.22,52.8,457,101,6.49,15.1,349,1,1.32,1.55
57.3,7.57,10.8,100,20.7,9.65,13.1,286,1,30.5,1.98
32.5,4.29,21.7,161,32.2,63.8,89,1911,1,38.2,1.89
14.1,1,22.1,79.1,13.3,7.91,10,368,2.05,1843,1.09
25.7,2.19,20.2,23.1,18.3,14.2,22.7,297,1,1.01,2.37
40.3,3.59,23.9,35.5,62.6,27.9,47.8,649,1,1.36,2.02
26.9,1.01,22.1,6.32,18.4,2.67,9.91,184,1,1,1.21
34,3.55,22.9,30.5,8.51,85.1,103,1715,1,3.55,1.21
3.43,1.96,9.22,183,22.9,10.5,15.8,632,19.5,36.2,1.12
30.5,1,11.9,173,34.6,58.3,97.3,1731,1,110,2.48
39.2,1,28.4,22.3,3.43,10,14.5,255,2.37,34.6,1.1
38.2,2.62,8.98,229,24.6,5.62,14.3,407,1,9.65,1.35
16.7,2.39,30.5,34.3,40.7,13.9,13.9,308,1,1,1
112,7.91,24.4,40,19.6,6.49,11.7,414,1.25,1,4.87
54.2,1,18.1,40,11.2,41.4,53.3,692,10.1,552,10.6
34.6,1.39,9.06,109,32.5,12.4,10.6,322,1,2.07,2.02
44.5,1.05,7.17,23.5,4.66,13.8,16.4,319,1,6.79,1.58
39.6,1,33.7,621,142,2.94,15.7,562,1,11.2,2.53
44.5,1.01,20,12.7,13.6,2.67,10,372,1,2.37,7.7
38.5,1.24,24.4,50.9,42.9,27.4,24.6,213,11.1,1197,14.3
24.1,2.35,36.5,46.6,37.5,29.2,37.2,851,8.2,276,1.25
18.1,1.13,10.9,244,27.4,30.5,33.1,286,1,1,1.5
49.1,1.86,1.49,18.9,7.77,15.7,16.5,308,4.66,1.01,2
101,1.73,27.6,40.7,10.8,7.99,11.8,325,1,18.4,1.42
20,1.01,19.1,18.4,2.59,15.7,20.7,349,1,1,1.25
56.2,1,28.1,97.3,38.9,19.6,18.4,257,1,1,2.53
30,4.87,11,175,18.9,6.32,16.8,233,1,1.06,1.35
215,8.9,19.5,96.5,21.7,49.6,56.2,1134,1.15,2.17,1.55
29.2,2.13,22.9,25.5,3.43,13,17.2,292,1,1.63,1.21
34.9,2.15,15,23.3,3.55,56.2,73.7,1037,1,3.79,1.63
68.5,7.43,26.7,27.1,8.51,28.4,30.8,311,7.5,241,1.45
71,2.37,20.4,28.1,8.06,106,103,313,1,1.01,1.61
21.1,1.37,16.4,161,16.4,4.66,10.4,379,1,107,1.58
2.86,1,21.9,319,59.4,11.4,17.6,375,1,18.3,1.24
2.76,1.35,15,107,30.8,8.9,15.1,331,1,1,1
58.3,1.58,24.8,61,18.4,196,284,4573,1,3.49,1.53
22.5,1.36,17.2,241,28.4,7.99,45.7,403,1.19,31.6,1.38
50.5,1,27.6,31.6,23.9,83.5,99.1,1382,43.3,379,14.5
84.3,1.36,12.3,200,42.9,3.85,11.1,264,1,1.36,2.84
17.9,1.45,28.4,17.3,12.2,22.9,30.5,422,1,2.71,1.01
34.9,1,27.6,69.2,31.1,25.3,35.2,355,1,3.79,1.38
39.2,1.55,19.8,155,15.8,14.1,18.6,316,1,1,2
49.6,1.01,30.2,47.4,19.8,18.3,16.5,331,1,1.01,1.13
31.6,1.01,15.8,142,48.7,12,16.1,292,1,1,1.39
10.6,2.44,27.1,58.8,19.5,24.1,23.5,322,9.82,19.3,4.57
50.5,1.01,19.3,13.7,16.4,19.6,20.7,281,1,1,1
58.8,5.33,18.6,18.9,7.1,23.1,29.4,248,20.2,5.14,1.6
36.2,2.27,14.2,200,36.8,6.85,16,491,1,5.78,1.17
30.5,2.41,20.7,54.7,22.5,10.4,13.7,308,1,1.22,1.89
29.4,1.04,10.6,35.2,22.5,12,20.5,352,1,1,1
31.6,1.02,9.73,13.3,11.4,58.8,64.4,890,1,25.3,1.08
34.6,1.64,13.2,133,30.8,6.61,9.39,514,1,1,1.19
31.1,1.06,63.8,77.7,38.9,40.3,42.9,302,1,14.9,1.25
35.5,1.01,35.5,200,65.5,13.3,9.31,319,1,7.57,1
26.4,4.18,8.9,294,43.3,6.04,21.7,478,1,215,1.04
49.1,1,23.5,95.6,26.9,15.5,28.1,269,1,1,1.17
31.1,2.86,25.9,17.3,12,16.7,18.1,349,23.1,692,10.7
40,2.64,25.5,101,15,8.74,13.2,257,1,186,1
50.9,2.15,29.2,21.7,38.9,18.6,25.9,407,1.45,111,11.9
31.3,3.43,19.8,25.9,16.5,21.7,21.7,281,1,16.3,1.19
39.2,1.01,16.7,8.9,2.35,61,67.3,1075,1,13.8,1
44.5,1.86,47,302,118,11.1,17.3,300,1,50.5,1.6
27.9,1.01,20.5,20.2,9.31,19.6,28.1,292,1.27,12,1.79
32.5,6.32,38.2,21.7,3.72,41,48.7,649,1,6.73,1.27
54.2,1,1.5,23.9,16.1,34.9,41.8,355,12.5,483,1.06
32.5,3.65,14.5,157,20.5,22.5,27.9,365,1,1,1
106,1,24.1,26.2,24.1,6.73,16.1,355,1,80.6,1
32.2,1.01,26.4,21.1,20.4,21.5,21.9,359,1,28.9,1
85.1,1,18.3,17,6.73,49.1,61.5,806,8.28,294,2.29
37.9,1.65,23.5,191,98.2,47.4,58.8,1275,1,9.82,1.01
25.3,2.25,14.7,198,23.5,75,90.6,1186,1,1,1.57
68.5,3.02,23.1,27.1,13.2,11.4,17.8,461,1,11.9,2.35
29.2,1.01,15.4,41.8,24.4,11.3,27.9,429,1,71,1.27
28.1,1.38,51.4,322,120,6.98,17,355,1,221,2.19
24.8,2.69,13.5,164,31.3,18.8,27.6,281,1,1.43,1.46
58.8,5.33,18.6,18.9,7.1,23.1,29.4,248,20.2,5.14,1.6
47.4,3.43,22.9,111,30.8,54.2,72.3,1219,1,4.7,1.54
16.4,9.65,25.7,37.9,14.6,24.1,25.7,355,1,1.01,1
54.2,4.83,58.8,55.7,19.1,124,181,3191,1,1,1
26.9,2.64,12.5,178,29.4,5.83,6.92,281,1,1.07,1
32.5,3.65,14.5,157,20.5,22.5,27.9,365,1,1,1
91.4,2.07,14.1,14.3,7.1,14.1,45.3,750,1,1.09,1
85.1,1,17.9,161,12.4,10.6,20.2,308,3.37,340,14.5
35.9,2.81,15.4,138,42.6,15.7,20,319,1.15,1,3.13
44.9,1,9.14,147,28.6,28.1,32.2,316,7.17,392,10.3
50,6.26,10.4,117,34.6,12.4,15.4,207,2.97,167,3.02
191,13.9,32.2,45.3,13.9,9.56,18.1,346,1,3.72,1.19
38.2,3.68,18.4,82.8,18.8,17.3,72.3,2525,1,7.64,1.19
11.1,1.01,17.6,365,46.6,17.5,24.1,267,1,1.01,1.03
129,1.01,37.5,34,35.9,21.1,28.9,274,2.02,8.35,1.35
31.1,2.5,20.5,160,21.3,15.4,24.6,244,2.81,302,8.58
28.4,1.01,35.9,231,73,7.91,20.7,343,1,1,2.19
61.5,1.78,132,241,136,15.1,18.6,276,1.49,2247,2.15
20,1.01,19.1,18.4,2.59,15.7,20.7,349,1,1,1.25
28.1,1.63,45.3,37.2,32.8,18.6,20.5,343,1,1.3,1.39
41.8,1,71.7,410,202,12.1,30,1655,1,173,1.73
39.2,1.68,22.1,191,30.8,4.96,17.5,396,1,1.86,1.31
42.2,1,18.8,24.1,19.1,7.91,10.6,368,1,1,1.6
28.9,1.32,28.1,297,38.9,4.07,10,426,1,1,1.01
16.4,1.01,32.8,35.2,6.26,10.2,16.8,233,1,25.5,6.98
58.8,5.33,18.6,18.9,7.1,23.1,29.4,248,20.2,5.14,1.6
88.2,1.01,14.1,259,25.3,8.58,13,248,1.02,2.5,1.93
8.06,1,15.1,164,32.5,6.49,11.9,204,1,1.01,1.3
37.5,1.38,16.5,28.1,11.4,4.07,18.3,403,1,50.9,2.17
76.4,1.36,8.43,4.83,1,10.8,17.6,355,1,4.07,1.01
101,1.01,22.9,20,11.7,107,125,2458,1,1,1
92.2,1.13,59.9,66.1,47.8,2.05,7.3,85.1,1,1,1.25
30.5,1,11.9,173,34.6,58.3,97.3,1731,1,110,2.48
44.5,1.05,7.17,23.5,4.66,13.8,16.4,319,1,6.79,1.58
35.5,1.81,14.1,184,24.1,17.3,31.1,396,1,1,1.01
39.2,1.68,22.1,191,30.8,4.96,17.5,396,1,1.86,1.31
20.5,1.01,8.74,27.6,22.5,7.1,10.4,257,1,1.75,1
37.9,1,9.56,229,29.2,131,123,843,1,286,2.53
27.6,1.23,18.9,239,29.4,88.2,110,2110,2.97,63.8,1.06
42.9,2.13,21.3,33.1,20.4,7.37,11.8,352,1,2.62,1.37
60.4,9.82,34.3,50.9,32.5,22.3,21.7,269,1,157,1.67
25.7,2.19,20.2,23.1,18.3,14.2,22.7,297,1,1.01,2.37
75,1.01,25.7,48.3,15.8,15.3,22.3,355,1,1.01,1.2
24.8,1.15,33.4,274,72.3,10.6,22.3,311,1,1.64,5
51.9,1.03,89.8,542,150,18.8,25,281,3.75,1.11,1.5
25.9,1.65,26.9,161,26.2,11.7,28.6,764,1,1,1.17
4.1,6.98,15.1,14.2,7.64,8.82,12.4,308,1,10.9,1.39
29.2,2.13,22.9,25.5,3.43,13,17.2,292,1,1.63,1.21
28.6,2.86,23.5,28.4,11.5,32.5,36.8,337,4.91,16.4,7.1
44.5,1.86,47,302,118,11.1,17.3,300,1,50.5,1.6
61.5,1.01,34.3,457,73,25.7,26.4,365,1.08,1,1.86
48.7,11,18.6,248,48.3,10.7,15.1,235,1,1,1.11
45.3,3.68,7.23,111,21.9,7.57,62.6,557,1.78,1,1.42
31.9,2.62,20.2,25.9,10.5,22.9,33.1,311,1,1,1.2
40.3,3.59,23.9,35.5,62.6,27.9,47.8,649,1,1.36,2.02
35.2,1.03,22.7,26.9,10.4,7.7,13.7,281,11.9,1.41,1
5.42,1,23.9,14.1,16.4,15.8,16.4,294,1,1,1
10.2,1.6,22.5,18.6,20.9,7.37,16,615,8.28,271,1.64
40.3,1.22,16,164,30.8,23.3,32.5,483,1.73,1,2.02
26.9,2,16,59.9,16.7,67.3,76.4,1843,3.92,16.7,25.5
68.5,25,21.9,153,28.6,97.3,136,2148,1,1.45,1.64
1.39,1.6,20.5,18.3,1.65,33.7,35.5,441,1,1.36,1.6
32.2,3.46,23.1,16.8,10.4,8.13,16.5,346,1,1.63,1
31.6,2.89,25.3,92.2,22.9,5.67,8.74,264,14.5,264,1.12
3.55,1.06,25.3,17.8,13.7,3.08,18.8,157,1,217,1.15
50,6.26,10.4,117,34.6,12.4,15.4,207,2.97,167,3.02
66.1,1.01,9.47,19.6,33.7,15.7,16.5,235,1.58,6.38,1.49
86.6,1.01,41.4,279,66.7,51.9,69.2,851,1,1.09,1.47
19.8,4.29,15.1,30,6.49,3.92,9.31,1009,2.31,4.49,1.05
34.6,7.1,5.73,20.7,15.1,32.2,41.4,813,44.5,1382,2.44
19.8,3.52,27.1,43.7,8.66,15.8,83.5,1186,4.7,26.4,6.04
12.4,1.07,9.31,22.3,13.1,11.7,22.5,274,1,34.6,2.19
54.2,1,18.1,40,11.2,41.4,53.3,692,10.1,552,10.6
35.2,3.16,21.9,38.5,51.4,3.62,16.7,259,1,1,1.27
47,1.3,47.4,115,22.1,8.28,12.1,300,1.64,1.84,1.42
34.6,7.1,5.73,20.7,15.1,32.2,41.4,813,44.5,1382,2.44
40.3,1.25,16.5,37.5,17.3,10.1,17.5,175,1,1.38,3.22
7.5,1.01,23.7,146,55.7,142,179,2839,1,59.9,2.69
34.3,1.42,11.1,146,15.5,54.7,74.3,1731,4.91,483,1.51
130,47,9.31,157,31.9,33.4,54.2,685,1,8.06,1.01
21.3,1.01,2.11,11.8,9.82,16.1,25.9,426,1,6.32,1.47
40,6.26,15.5,106,9.91,19.6,28.6,385,1,1.01,1
58.3,10.4,28.6,25.7,14.2,29.7,27.6,237,24.1,2017,1.22
43.3,1.38,31.6,71,18.1,24.6,35.2,445,1.45,58.3,1.63
51.9,1.03,89.8,542,150,18.8,25,281,3.75,1.11,1.5
59.4,1.01,9.31,281,30,23.7,25.3,349,1,1.01,1.25
24.8,2.86,10,20.4,17.5,13.8,12,352,1,1.41,1.01
21.9,2.53,23.9,20.5,1,22.3,21.1,279,1.02,2.92,1.32
8.06,1,15.1,164,32.5,6.49,11.9,204,1,1.01,1.3
37.9,1.01,7.17,21.1,20.2,1.5,10.3,615,1,1.01,1.5
52.3,1.01,7.99,16.3,9.39,18.8,33.4,519,7.3,76.4,4.78
15.7,2.31,19.8,37.5,30.8,11.1,16.5,343,1,1.01,1.3
9.65,1.2,84.3,21.5,80.6,4.87,11.3,583,1,202,2.29
47.4,1.25,21.7,14.5,5.42,8.98,16.5,325,1,1,2.09
53.3,2.02,11.4,95.6,4.29,35.5,50.9,667,8.82,519,4.14
2.86,1,21.9,319,59.4,11.4,17.6,375,1,18.3,1.24
12,7.57,20,18.9,10.9,20.5,32.5,368,1,1,1.38
35.9,2.81,15.4,138,42.6,15.7,20,319,1.15,1,3.13
40.7,2.23,19.3,27.4,15.3,8.28,6.49,221,1,82,2.46
35.2,1,25.3,23.5,13,23.3,18.3,305,1,17.9,1
24.6,1.3,41.8,215,91.4,34.9,34.6,284,1,12.2,1.72
14.3,1.76,32.2,227,19.6,18.1,29.4,737,1,7.17,2.44
38.9,1.01,31.1,27.1,26.7,4.7,31.3,331,1,1,1.12
5.09,1.31,18.1,117,20,7.3,8.9,352,1,19.1,1.45
44.1,2.97,17.3,21.5,9.47,20.2,37.5,1165,1,3.72,1
31.9,1.22,16.4,231,37.5,7.57,14.9,248,1,12.6,1.72
34.6,6.55,27.4,16.5,1.01,7.3,18.3,313,19.6,4.45,11.7
11.2,3.05,26.7,26.4,13,8.66,11.7,453,1,4.18,1
1,2.07,22.3,135,21.3,26.9,33.4,368,1.19,14.3,2.29
70.4,1,9.65,18.9,23.9,10.1,14.7,244,1.01,1.51,1.01
28.4,2.23,20.5,136,38.5,13.2,20.2,382,14.5,5.33,1.01
39.2,1,28.4,22.3,3.43,10,14.5,255,2.37,34.6,1.1
35.9,2.81,15.4,138,42.6,15.7,20,319,1.15,1,3.13
79.9,20.5,36.5,18.9,13.9,16.7,19.3,343,1,1999,2
2.86,1,21.9,319,59.4,11.4,17.6,375,1,18.3,1.24
44.5,1.1,18.4,21.5,1.17,31.6,28.6,858,1,108,2.31
28.9,1.32,28.1,297,38.9,4.07,10,426,1,1,1.01
32.8,5.33,16,248,41.4,58.8,89,1009,1.49,1,1.18
10.4,1.01,19.6,55.7,11.5,1.93,7.3,655,1,1,1
33.1,1.25,23.7,31.6,22.1,9.39,12.6,250,1,1,1.2
21.9,2.53,23.9,20.5,1,22.3,21.1,279,1.02,2.92,1.32
36.2,1.01,17.6,21.3,20,10.2,14.5,286,2.09,165,1
70.4,1,9.65,18.9,23.9,10.1,14.7,244,1.01,1.51,1.01
85.1,3.4,11.4,213,20.4,5.78,10,396,1,2.84,1
132,7.43,16.8,173,48.7,6.73,9.73,337,1,4.41,2.48
47.4,1.25,21.7,14.5,5.42,8.98,16.5,325,1,1,2.09
21.9,2.53,23.9,20.5,1,22.3,21.1,279,1.02,2.92,1.32
44.9,1.01,27.1,35.5,17.2,5.67,7.23,259,1.91,1,1.39
3.22,1.46,22.7,22.1,11.4,50.9,71,874,1,1,1.01
53.8,14.3,4.26,5,4.26,20.4,22.7,337,1,1,1
28.4,2.23,20.5,136,38.5,13.2,20.2,382,14.5,5.33,1.01
21.9,3.62,8.9,389,72.3,9.73,13.5,368,1,7.91,1.22
22.5,1.72,20.5,112,31.1,3.22,7.1,346,1,1,2.92
32.2,1.01,26.4,21.1,20.4,21.5,21.9,359,1,28.9,1
34.6,7.1,5.73,20.7,15.1,32.2,41.4,813,44.5,1382,2.44
40.3,1.03,23.9,62.6,20.9,9.22,19.8,334,1,1.01,1.96
40.3,1.01,18.3,99.1,42.6,21.7,34,449,1,1.27,1
9.65,1.75,18.9,25.7,1.57,53.8,54.7,343,1,1.91,1.04
23.7,2.11,15,120,25.9,40,45.7,737,1,1.83,1.11
28.9,1.27,33.1,14.2,62.1,79.9,95.6,1540,1,396,1.63
28.4,2.23,20.5,136,38.5,13.2,20.2,382,14.5,5.33,1.01
31.6,1.01,13.7,77,26.2,12.6,13.9,316,1,1,2.09
85.8,22.9,28.4,28.9,18.4,11.5,13.5,239,1,1.13,1
68.5,7.43,26.7,27.1,8.51,28.4,30.8,311,7.5,241,1.45
41.4,2.13,50.9,83.5,5.83,26.2,34,1027,1,2.92,1.27
35.2,3.16,21.9,38.5,51.4,3.62,16.7,259,1,1,1.27
38.9,1.01,31.1,27.1,26.7,4.7,31.3,331,1,1,1.12
85.1,1,18.3,17,6.73,49.1,61.5,806,8.28,294,2.29
39.2,1.01,16.7,8.9,2.35,61,67.3,1075,1,13.8,1
42.2,7.64,35.5,372,77,30,28.9,349,5.52,2.71,1.27
14.1,1,22.1,79.1,13.3,7.91,10,368,2.05,1843,1.09
29.2,1.01,11.7,29.4,21.3,5.42,26.2,470,1,1.18,1
34.6,4.07,22.5,100,41.8,41,62.6,1134,1,2.55,1
17.5,1.21,27.4,271,86.6,49.1,46.1,791,1.07,1,3.62
